nameOrig,count_amount,mean_amount,mean_balance_change
C305323219,1,114017.19,-114017.19
C305484258,1,152372.18,-152372.18
C305749305,1,10789.0,-10789.0
C306323012,1,163353.64,-163353.64
C306373969,1,296186.51,-296186.51
C306405849,1,2023920.09,-2023920.09
C307234825,1,110528.53,-110528.53
C30736240,1,592737.43,-592737.43
C307372020,1,575082.97,-575082.97
C307539719,1,179700.14,-179700.14
C307666203,1,830991.53,-830991.53
C307731888,1,204675.48,-204675.48
C308228373,1,57543.34,-57543.34
C308317173,1,14206.82,-14206.82
C308889454,1,555328.55,-555328.55
C30896720,1,31887.18,-31887.18
C309297026,1,257643.59,-257643.59
C309402853,1,451399.66,-451399.66
C309497178,1,1346264.61,-1346264.61
C309726678,1,2040209.74,-2040209.74
C310145134,1,256705.68,-256705.68
C310661777,1,2432747.48,-2432747.48
C31072228,1,2321633.57,-2321633.57
C310812803,1,4454632.3,-4454632.3
C31093598,1,183385.35,-183385.35
C311082513,1,30820.17,-30820.17
C31108995,1,2625132.51,-2625132.51
C311401803,1,113447.92,-113447.92
C311553753,1,1074.81,-1074.81
C311903293,1,1525742.02,-1525742.02
C311903861,1,1961426.59,-1961426.59
C312737633,1,0.0,0.0
C312774959,1,455014.69,-455014.69
C313051938,1,10000000.0,-10000000.0
C313736303,1,71372.0,-71372.0
C313908201,1,21574.55,-21574.55
C313989858,1,468638.03,-468638.03
C314117712,1,48299.77,-48299.77
C314495113,1,316877.85,-316877.85
C31495948,1,1390332.39,-1390332.39
C31496887,1,144945.34,-144945.34
C315040579,1,95348.33,-95348.33
C31510434,1,30674.98,-30674.98
C315149365,1,10000000.0,-10000000.0
C315155195,1,10000000.0,-10000000.000000002
C315283970,1,1334919.42,-1334919.42
C315492632,1,127564.33,-127564.33
C315569976,1,248799.49,-248799.49
C315872853,1,5049594.33,-5049594.33
C316065946,1,4716.08,-4716.08
C316288377,1,1097309.24,-1097309.24
C316319818,1,268366.47,-268366.47
C316784641,1,134194.59,-134194.59
C317224032,1,86848.88,-86848.88
C317427363,1,444898.97,-444898.97
C317430000,1,122816.67,-122816.67
C317779855,1,567729.52,-567729.52
C318040241,1,757422.83,-757422.83
C318078280,1,124311.57,-124311.57
C318150552,1,343972.5,-343972.5
C31838536,1,5274773.52,-5274773.52
C318449492,1,1137603.28,-1137603.28
C319141085,1,7515624.63,-7515624.63
C319281201,1,34099.1,-34099.1
C319313160,1,1068398.61,-1068398.61
C319563760,1,1735466.52,-1735466.52
C32072750,1,29832.81,-29832.81
C321390440,1,746518.21,-746518.21
C321662798,1,865948.49,-865948.49
C32167725,1,227955.85,-227955.85
C321712696,1,806850.06,-806850.06
C321872585,1,387952.42,-387952.42
C321971640,1,7041719.54,-7041719.54
C322093816,1,559565.82,-559565.82
C322712513,1,99656.93,-99656.93
C323132484,1,1842.0,-1842.0
C323473080,1,1258706.84,-1258706.84
C323857001,1,2772748.37,-2772748.37
C323981419,1,621080.67,-621080.67
C324127688,1,423660.73,-423660.73
C32426691,1,3374.25,-3374.25
C325102191,1,2554662.97,-2554662.97
C325422027,1,350233.08,-350233.08
C32558037,1,378527.71,-378527.71
C325595838,1,1638865.05,-1638865.05
C325611904,1,4160888.06,-4160888.06
C325643180,1,456745.18,-456745.18
C326519862,1,426532.4,-426532.4
C326766098,1,871745.76,-871745.76
C32677445,1,1735647.47,-1735647.47
C326865678,1,1411271.23,-1411271.23
C327529413,1,57466.42,-57466.42
C327855497,1,10000000.0,-10000000.0
C328021152,1,34162.97,-34162.97
C328238019,1,64181.21,-64181.21
C328303267,1,462441.03,-462441.03
C328431178,1,173668.46,-173668.46
C32861099,1,1036789.41,-1036789.41
C328975820,1,111764.7,-111764.7
C329270051,1,3671853.86,-3671853.86
C329603302,1,7922.98,-7922.98
C329967562,1,49423.31,-49423.31
C330207825,1,401529.35,-401529.35
C330892703,1,44571.94,-44571.94
C330958414,1,673722.73,-673722.73
C331136549,1,3092085.39,-3092085.39
C331578052,1,298365.86,-298365.86
C33272921,1,445705.76,-445705.76
C332841872,1,897427.17,-897427.17
C332921972,1,210.92,-210.92
C333142995,1,10000000.0,-10000000.0
C333294363,1,121142.75,-121142.75
C333316191,1,344886.44,-344886.44
C33339986,1,71372.0,-71372.0
C333838421,1,8752000.36,-8752000.36
C333851574,1,963966.56,-963966.56
C334271518,1,494446.94,-494446.94
C334503836,1,964876.58,-964876.58
C334746460,1,99165.12,-99165.12
C334771525,1,16734.61,-16734.61
C334882914,1,6219566.63,-6219566.63
C336094122,1,2477661.97,-2477661.97
C336307904,1,417103.68,-417103.68
C336342996,1,3718503.37,-3718503.37
C336375324,1,1437291.89,-1437291.89
C336424141,1,379878.0,-379878.0
C337026029,1,305817.12,-305817.12
C337181561,1,164296.85,-164296.85
C337289783,1,1532281.61,-1532281.61
C337746955,1,365069.45,-365069.45
C338054971,1,345802.34,-345802.34
C338262259,1,1398166.84,-1398166.84
C338287923,1,1532229.72,-1532229.72
C338311472,1,2068313.94,-2068313.94
C338408648,1,5903046.38,-5903046.38
C338600181,1,1243269.91,-1243269.91
C338881900,1,240580.4,-240580.4
C339144629,1,10000000.0,-10000000.0
C33936647,1,125464.46,-125464.46
C339788148,1,63944.13,-63944.13
C33984222,1,3379009.86,-3379009.86
C339904211,1,254440.83,-254440.83
C34007989,1,1891921.94,-1891921.94
C34016039,1,21662.5,-21662.5
C34029186,1,1298920.78,-1298920.78
C341046619,1,1534926.96,-1534926.96
C341573287,1,2140888.35,-2140888.35
C34164934,1,2115503.99,-2115503.99
C341811151,1,506867.52,-506867.52
C342198691,1,500003.56,-500003.56
C342207020,1,291527.75,-291527.75
C342648059,1,8380.79,-8380.79
C342734200,1,82750.0,-82750.0
C342873826,1,2739869.62,-2739869.62
C343064779,1,681525.62,-681525.62
C34310706,1,7109453.78,-7109453.78
C343171866,1,658855.33,-658855.33
C343345083,1,8677.0,-8677.0
C344359156,1,3924102.18,-3924102.18
C34452419,1,124696.98,-124696.98
C344677665,1,87622.5,-87622.5
C344825727,1,807466.16,-807466.16
C344826592,1,1562871.32,-1562871.32
C345189504,1,371771.44,-371771.44
C345293642,1,1041647.06,-1041647.06
C34669329,1,1259972.05,-1259972.05
C347416384,1,150205.64,-150205.64
C347805386,1,1179162.08,-1179162.08
C347823837,1,915266.65,-915266.65
C348049773,1,355832.18,-355832.18
C348303891,1,448025.06,-448025.06
C348342265,1,1467324.96,-1467324.96
C34841317,1,8720558.46,-8720558.46
C348872847,1,221107.56,-221107.56
C349322282,1,130668.56,-130668.56
C349513899,1,233699.25,-233699.25
C350145239,1,316877.85,-316877.85
C350993487,1,9299230.13,-9299230.13
C351297720,1,10000000.0,-10000000.0
C351362934,1,112363.33,-112363.33
C351713185,1,989966.55,-989966.55
C352513989,1,56847.17,-56847.17
C35276012,1,2897907.81,-2897907.81
C352927410,1,10000000.0,-10000000.0
C353172290,1,118462.93,-118462.93
C353183181,1,4129482.96,-4129482.96
C353411083,1,42789.93,-42789.93
C353441050,1,84771.55,-84771.55
C353673917,1,1314897.11,-1314897.11
C353769887,1,191427.4,-191427.4
C353840221,1,357836.57,-357836.57
C353864059,1,80336.26,-80336.26
C353964501,1,175972.28,-175972.28
C354106674,1,1388774.78,-1388774.78
C354227932,1,2026529.56,-2026529.56
C354542931,1,339152.24,-339152.24
C355084897,1,55247.48,-55247.48
C355341825,1,1380940.73,-1380940.73
C355424107,1,1679154.56,-1679154.56
C355594712,1,1858515.57,-1858515.57
C355611635,1,370382.39,-370382.39
C355768552,1,6417789.09,-6417789.09
C355787543,1,4863106.47,-4863106.47
C356110177,1,146681.74,-146681.74
C356177155,1,10000000.0,-10000000.0
C356205172,1,48712.12,-48712.12
C356480504,1,8838.19,-8838.19
C356571967,1,122235.11,-122235.11
C356706674,1,19421.77,-19421.77
C356781229,1,1715635.41,-1715635.41
C356905617,1,6646879.72,-6646879.72
C357089378,1,801763.51,-801763.51
C357275895,1,6498297.7,-6498297.7
C357338686,1,64202.85,-64202.85
C357561283,1,1455839.54,-1455839.54
C357910633,1,10000000.0,-10000000.0
C357911107,1,204721.27,-204721.27
C357942750,1,1219062.64,-1219062.64
C358038381,1,847383.45,-847383.45
C358188091,1,2169679.91,-2169679.91
C358552175,1,11424.36,-11424.36
C35858617,1,138048.52,-138048.52
C358852719,1,1534926.96,-1534926.96
C359146196,1,6856104.02,-6856104.02
C3592918,1,7927.06,-7927.06
C359671277,1,4212682.84,-4212682.84
C359830573,1,22824.08,-22824.08
C360538311,1,468599.79,-468599.79
C361429301,1,1218165.88,-1218165.88
C361536240,1,505580.22,-505580.22
C361669345,1,54584.29,-54584.29
C362085592,1,37100.29,-37100.29
C362141852,1,976830.22,-976830.22
C36219059,1,97091.24,-97091.24
C362205540,1,144044.35,-144044.35
C362274629,1,225850.53,-225850.53
C362343173,1,85113.85,-85113.85
C362433458,1,429359.76,-429359.76
C362452126,1,2274566.61,-2274566.61
C362748742,1,212130.67,-212130.67
C3630973,1,1321091.25,-1321091.25
C363126293,1,287040.14,-287040.14
C363141515,1,3227.06,-3227.06
C363777689,1,592615.53,-592615.53
C364009492,1,40359.75,-40359.75
C364029634,1,2686564.04,-2686564.04
C364430080,1,32872.0,-32872.0
C364474699,1,410299.86,-410299.86
C364617026,1,8208916.0,-8208916.0
C364720575,1,82504.16,-82504.16
C365237849,1,7758036.72,-7758036.72
C365589282,1,10224.0,-10224.0
C365708951,1,26481.25,-26481.25
C365896510,1,22824.08,-22824.08
C365968372,1,1974352.3,-1974352.3
C366045175,1,452261.67,-452261.67
C366088606,1,31945.44,-31945.44
C366210516,1,2772748.37,-2772748.37
C366293837,1,1158396.74,-1158396.74
C366677925,1,592615.53,-592615.53
C367894534,1,4375931.29,-4375931.29
C367922797,1,190737.49,-190737.49
C367940440,1,21990.52,-21990.52
C368733095,1,150157.6,-150157.6
C368987822,1,47721.95,-47721.95
C369107118,1,802421.39,-802421.39
C369315575,1,383661.1,-383661.1
C369360182,1,72389.42,-72389.42
C369516790,1,2874626.02,-2874626.02
C36961525,1,927620.44,-927620.44
C369775274,1,190100.29,-190100.29
C369868816,1,211628.75,-211628.75
C369936121,1,1649818.97,-1649818.97
C370107492,1,11481.0,-11481.0
C370286354,1,6484526.8,-6484526.8
C370488053,1,1633227.0,-1633227.0
C370765252,1,251832.96,-251832.96
C370789557,1,345533.89,-345533.89
C371044558,1,1504870.33,-1504870.33
C371063342,1,4099382.36,-4099382.36
C371181257,1,5166728.87,-5166728.87
C371450806,1,443893.69,-443893.69
C371645181,1,113338.99,-113338.99
C372542470,1,144254.93,-144254.93
C372564056,1,249365.63,-249365.63
C372999326,1,2674794.22,-2674794.22
C373022039,1,366014.33,-366014.33
C37315617,1,1848199.45,-1848199.45
C373547831,1,2060748.45,-2060748.45
C373557981,1,1917497.63,-1917497.63
C373820487,1,10000000.0,-10000000.0
C374108453,1,2011285.35,-2011285.35
C374179954,1,387952.42,-387952.42
C374230144,1,115535.52,-115535.52
C374837876,1,3707342.38,-3707342.38
C374971374,1,2056779.24,-2056779.24
C375476201,1,1517771.48,-1517771.48
C375834345,1,4483868.79,-4483868.79
C376454889,1,4177467.46,-4177467.46
C376689274,1,207021.45,-207021.45
C376746330,1,7246962.16,-7246962.16
C376760344,1,76200.04,-76200.04
C376938867,1,2299330.46,-2299330.46
C37709485,1,1650856.19,-1650856.19
C377182011,1,158245.65,-158245.65
C377226285,1,8594499.99,-8594499.99
C37736433,1,199870.29,-199870.29
C378242927,1,1371322.0,-1371322.0
C378412722,1,9039246.82,-9039246.82
C378617827,1,304085.48,-304085.48
C378910639,1,212089.74,-212089.74
C379022466,1,113687.0,-113687.0
C379155103,1,1221900.21,-1221900.21
C379244982,1,3733104.07,-3733104.07
C37928805,1,114827.36,-114827.36
C379326181,1,46661.03,-46661.03
C379527742,1,130653.37,-130653.37
C379668471,1,5349.74,-5349.74
C380436221,1,677563.22,-677563.22
C380770269,1,13421.28,-13421.28
C381354324,1,2871898.5,-2871898.5
C381361852,1,1244224.16,-1244224.16
C382272679,1,759701.03,-759701.03
C382312588,1,2925859.58,-2925859.58
C38256696,1,3947541.37,-3947541.37
C382584608,1,10000000.0,-10000000.0
C382837005,1,2612915.2,-2612915.2
C382898342,1,633610.66,-633610.66
C38292810,1,235763.38,-235763.38
C383165349,1,9748.89,-9748.89
C383197535,1,256417.06,-256417.06
C383644087,1,934590.45,-934590.45
C383698470,1,103056.0,-103056.0
C383717053,1,262434.54,-262434.54
C383746092,1,1168274.14,-1168274.14
C383882703,1,60726.57,-60726.57
C383943825,1,662104.87,-662104.87
C384072543,1,9467.62,-9467.62
C384242072,1,297846.16,-297846.16
C384245570,1,6972164.97,-6972164.97
C384250623,1,3120690.98,-3120690.98
C384267839,1,2876010.51,-2876010.51
C384434585,1,2887744.35,-2887744.35
C385055273,1,56888.23,-56888.23
C385209439,1,82209.71,-82209.71
C385531487,1,722832.95,-722832.95
C385589098,1,9748.89,-9748.89
C386160700,1,1673066.07,-1673066.07
C386318315,1,1861928.35,-1861928.35
C386673709,1,3210027.48,-3210027.48
C386692409,1,176273.29,-176273.29
C386742886,1,114864.37,-114864.37
C386926753,1,470922.15,-470922.15
C387067753,1,99656.93,-99656.93
C387122223,1,4672401.04,-4672401.04
C387226180,1,848134.57,-848134.57
C387427558,1,257988.47,-257988.47
C387585754,1,634911.47,-634911.47
C388640141,1,5838803.23,-5838803.23
C388892858,1,908228.29,-908228.29
C38948739,1,766257.55,-766257.55
C389614238,1,156220.74,-156220.74
C389894341,1,63210.91,-63210.91
C390395645,1,669627.43,-669627.43
C390569231,1,4651.43,-4651.43
C390716812,1,3924102.18,-3924102.18
C390809517,1,754874.26,-754874.26
C391100177,1,886588.02,-886588.02
C391166048,1,400517.07,-400517.07
C391483401,1,154052.34,-154052.34
C391508712,1,5656416.95,-5656416.95
C39176629,1,240899.12,-240899.12
C39195818,1,5052211.09,-5052211.09
C392060027,1,8380.79,-8380.79
C392119936,1,171788.82,-171788.82
C392198260,1,2371324.81,-2371324.81
C392319907,1,10000000.0,-10000000.0
C392791213,1,904124.58,-904124.58
C393149689,1,1989311.31,-1989311.31
C393177637,1,10000000.0,-10000000.0
C393374945,1,3118811.65,-3118811.65
C393546828,1,5926745.36,-5926745.36
C393618449,1,1303029.52,-1303029.52
C393707500,1,790332.43,-790332.43
C394205756,1,203881.96,-203881.96
C39420818,1,1082308.05,-1082308.05
C394488466,1,2539898.07,-2539898.07
C394514690,1,93732.16,-93732.16
C395023156,1,191427.4,-191427.4
C395257482,1,14949.84,-14949.84
C395312314,1,10000000.0,-10000000.0
C395458530,1,1653144.1,-1653144.1
C395534351,1,842554.02,-842554.02
C395825139,1,178569.48,-178569.48
C395839623,1,2169679.91,-2169679.91
C395947070,1,1093155.19,-1093155.19
C39621039,1,37119.58,-37119.58
C39636899,1,182927.08,-182927.08
C396374568,1,207517.2,-207517.2
C397247453,1,1684039.12,-1684039.12
C397354505,1,475368.94,-475368.94
C397365515,1,4589441.44,-4589441.44
C397402272,1,127528.92,-127528.92
C397420710,1,8104557.88,-8104557.88
C397472180,1,972009.75,-972009.75
C397506007,1,759257.55,-759257.55
C397528199,1,35016.23,-35016.23
C3976987,1,1504870.33,-1504870.33
C397720555,1,152331.26,-152331.26
C398085606,1,441445.58,-441445.58
C398698821,1,102371.12,-102371.12
C398903352,1,3421212.04,-3421212.04
C398909840,1,2720647.79,-2720647.79
C398973610,1,978103.4,-978103.4
C399282086,1,2701644.17,-2701644.17
C399361899,1,204675.48,-204675.48
C399364024,1,665489.33,-665489.33
C399518124,1,9345700.07,-9345700.07
C399946871,1,511389.5,-511389.5
C400087132,1,9110884.44,-9110884.44
C400595138,1,1893451.73,-1893451.73
C400680114,1,1897921.7,-1897921.7
C401144837,1,79446.06,-79446.06
C40128322,1,37133.63,-37133.63
C402057107,1,14360.12,-14360.12
C403242634,1,7728992.56,-7728992.56
C403276933,1,113336.41,-113336.41
C403559722,1,1555182.41,-1555182.41
C403920383,1,2709729.22,-2709729.22
C404384076,1,422648.87,-422648.87
C404387463,1,1076518.28,-1076518.28
C404738794,1,5141769.94,-5141769.94
C40489106,1,10000000.0,-10000000.0
C40604503,1,652993.91,-652993.91
C406659405,1,221511.12,-221511.12
C406935284,1,177344.53,-177344.53
C406938681,1,8924971.59,-8924971.59
C407268332,1,2109967.47,-2109967.47
C407271321,1,40836.05,-40836.05
C407411386,1,2216437.25,-2216437.25
C407416654,1,1369544.19,-1369544.19
C407555849,1,75708.87,-75708.87
C408079205,1,1043934.97,-1043934.97
C408463565,1,27759.73,-27759.73
C408490456,1,1170213.18,-1170213.18
C408988375,1,1205760.86,-1205760.86
C409047240,1,10000000.0,-10000000.0
C40915366,1,70696.74,-70696.74
C409367795,1,44482.33,-44482.33
C409531429,1,87999.25,-87999.25
C410161307,1,145035.4,-145035.4
C411007033,1,1293595.52,-1293595.52
C411013894,1,945131.71,-945131.71
C411433616,1,3297243.38,-3297243.38
C41154667,1,120214.74,-120214.74
C411677025,1,101408.84,-101408.84
C412010733,1,240580.4,-240580.4
C41202461,1,147649.37,-147649.37
C412096572,1,535654.59,-535654.59
C412407665,1,224661.54,-224661.54
C412631050,1,1150413.99,-1150413.99
C412961249,1,10000000.0,-10000000.0
C413256119,1,504532.72,-504532.72
C413383017,1,6377401.2,-6377401.2
C413407419,1,10000000.0,-10000000.0
C41354044,1,5141769.94,-5141769.94
C413853456,1,9097679.75,-9097679.75
C414078193,1,1350574.58,-1350574.58
C414159853,1,1027152.36,-1027152.36
C414924099,1,1021194.38,-1021194.38
C414975710,1,185391.82,-185391.82
C415054779,1,60226.06,-60226.06
C415175436,1,10000000.0,-10000000.0
C415681195,1,936976.86,-936976.86
C415825997,1,34238.2,-34238.2
C415854001,1,5429153.98,-5429153.98
C415858765,1,540154.62,-540154.62
C416033450,1,59749.28,-59749.28
C41608153,1,105097.16,-105097.16
C416195911,1,29174.8,-29174.8
C416774850,1,126848.63,-126848.63
C416779475,1,10000000.0,-10000000.0
C417066150,1,5096946.74,-5096946.74
C417104903,1,10000000.0,-10000000.0
C417197262,1,146095.73,-146095.73
C417981063,1,9772559.35,-9772559.35
C418222166,1,405062.33,-405062.33
C418271713,1,7887.75,-7887.75
C418612921,1,674541.55,-674541.55
C418787765,1,157628.35,-157628.35
C418875558,1,56125.55,-56125.55
C419252042,1,407320.01,-407320.01
C419450286,1,32382.31,-32382.31
C419820601,1,879321.88,-879321.88
C419928675,1,32830.82,-32830.82
C420011443,1,28871.9,-28871.9
C421063586,1,237943.62,-237943.62
C421782533,1,150929.12,-150929.12
C421862868,1,79938.47,-79938.47
C421958672,1,10000000.0,-10000000.0
C422847899,1,594577.22,-594577.22
C424245549,1,87381.78,-87381.78
C424305014,1,10000000.0,-10000000.0
C424417978,1,137605.04,-137605.04
C424434408,1,3178915.22,-3178915.22
C424693863,1,646676.42,-646676.42
C425422557,1,337994.64,-337994.64
C425919336,1,1272493.9,-1272493.9
C426002729,1,617668.37,-617668.37
C426265650,1,365099.76,-365099.76
C426632957,1,10000000.0,-10000000.0
C42674436,1,225923.37,-225923.37
C426878281,1,7218629.01,-7218629.01
C426880249,1,3832058.34,-3832058.34
C427077444,1,972920.87,-972920.87
C427148786,1,9960382.4,-9960382.4
C427680107,1,478078.24,-478078.24
C427722942,1,339275.64,-339275.64
C427738422,1,23639.56,-23639.56
C427763831,1,12619.29,-12619.29
C427871642,1,116530.2,-116530.2
C428343058,1,655676.97,-655676.97
C428683989,1,1827209.07,-1827209.07
C429020184,1,5096946.74,-5096946.74
C429080055,1,2115503.99,-2115503.99
C429282035,1,9996886.64,-9996886.64
C42995326,1,3200270.32,-3200270.32
C430326245,1,10000000.0,-10000000.0
C430329518,1,963532.14,-963532.14
C430667464,1,455709.8,-455709.8
C431038121,1,63624.08,-63624.08
C431054678,1,596127.11,-596127.11
C431984224,1,925579.57,-925579.57
C432219684,1,2776135.33,-2776135.33
C432264411,1,3968964.4,-3968964.4
C432288416,1,8607089.62,-8607089.62
C432306592,1,31945.44,-31945.44
C432374768,1,349627.64,-349627.64
C432380223,1,106460.7,-106460.7
C432403364,1,1777758.65,-1777758.65
C43243271,1,2433009.28,-2433009.28
C432562518,1,171788.82,-171788.82
C432604452,1,202968.27,-202968.27
C43271707,1,4690769.98,-4690769.98
C433192438,1,339275.64,-339275.64
C433434027,1,2111475.81,-2111475.81
C433588108,1,998110.47,-998110.47
C433911450,1,38427.47,-38427.47
